Date,Day,Bolivar Fuerte,Brazilian Real,Chilean Peso,Colombian Peso,Nuevo Sol,Peso Uruguayo 
2009-3-10,3680,2.1446,2.3773,610.18,2559.36,,
2009-3-11,3681,2.1446,2.3507,604.88,2525.06,,
2009-3-12,3682,2.1446,2.3358,601.47,2506.73,,
2009-3-13,3683,2.1446,2.315,598.09,2481.26,,
2009-3-16,3684,2.1446,2.3004,594.0,,,
2009-3-17,3685,2.1446,,585.95,2390.96,,
2009-3-18,3686,2.1446,,583.29,2390.98,,
2009-3-19,3687,2.1446,,591.72,2383.15,,
2009-3-20,3688,2.1446,2.2371,584.24,,,
2009-3-23,3689,2.1446,2.2559,587.14,,,
2009-3-24,3690,2.1446,2.2497,579.78,2340.83,,
2009-3-25,3691,2.1446,2.2559,576.44,2353.21,,
2009-3-26,3692,2.1446,,574.47,2379.94,,
2009-3-27,3693,2.1446,2.2367,575.25,2435.81,,
2009-3-30,3694,2.1446,,572.39,2485.56,,
2009-3-31,3695,2.1446,,582.1,2561.21,,
2009-4-1,3696,2.1446,,583.26,2544.24,,
2009-4-2,3697,2.1446,,582.08,2534.99,,
2009-4-3,3698,2.1446,,575.12,2451.72,,
2009-4-6,3699,2.1446,,580.35,,,
2009-4-7,3700,2.1446,2.2244,582.2,2408.42,,
2009-4-8,3701,2.1446,2.2241,582.81,2416.63,,
2009-4-9,3702,2.1446,,580.61,,,
2009-4-10,3703,2.1446,,,,,
2009-4-13,3704,2.1446,2.1758,577.31,,,
2009-4-14,3705,2.1446,2.1691,577.8,2392.22,,
2009-4-15,3706,2.1446,2.1868,577.73,2394.27,,
2009-4-16,3707,2.1446,2.1984,579.34,2380.69,,
2009-4-17,3708,2.1446,2.1783,577.12,,,
2009-4-20,3709,2.1446,2.1856,578.66,2343.34,,
2009-4-21,3710,2.1446,,583.96,2376.38,,
2009-4-22,3711,2.1446,2.2342,583.13,2338.6,,
2009-4-23,3712,2.1446,2.212,583.67,2318.83,,
2009-4-24,3713,2.1446,2.2099,584.23,2300.74,,
2009-4-27,3714,2.1446,2.1925,587.54,2283.2,,
2009-4-28,3715,2.1446,2.2157,600.11,2325.02,,
2009-4-29,3716,2.1446,2.2029,601.04,2332.47,,
2009-4-30,3717,2.1446,2.183,588.62,2289.73,,
2009-5-1,3718,,,,2288.64,,
2009-5-4,3719,2.1446,2.1775,580.1,2288.64,,
2009-5-5,3720,2.1446,2.1361,573.55,2272.55,,
2009-5-6,3721,2.1446,2.1468,568.85,2256.99,,
2009-5-7,3722,2.1446,2.1205,571.12,2233.5,,
2009-5-8,3723,2.1446,2.0976,564.44,,,
2009-5-11,3724,2.1446,2.0742,562.53,2210.35,,
2009-5-12,3725,2.1446,2.0571,568.45,2220.92,,
2009-5-13,3726,2.1446,2.0641,568.09,2221.4,,
2009-5-14,3727,2.1446,2.0984,570.84,2257.36,,
2009-5-15,3728,2.1446,2.0921,564.2,2251.53,,
2009-5-18,3729,2.1446,2.0754,560.34,,,
2009-5-19,3730,2.1446,2.0776,,2255.22,,
2009-5-20,3731,2.1446,2.048,559.56,2221.27,,
2009-5-21,3732,2.1446,2.0191,,,,
2009-5-22,3733,2.1446,2.0256,558.95,2206.6,,
2009-5-25,3734,2.1446,,561.55,2201.44,,
2009-5-26,3735,2.1446,2.0226,562.39,2201.44,,
2009-5-27,3736,2.1446,2.0253,564.33,,,
2009-5-28,3737,2.1446,2.0087,565.6,2208.89,,
2009-5-29,3738,2.1446,2.0136,564.64,2190.45,,
2009-6-1,3739,2.1446,1.9722,560.58,2140.66,,
2009-6-2,3740,2.1446,1.9432,560.62,2109.42,,
2009-6-3,3741,2.1446,1.9362,562.52,2077.02,,
2009-6-4,3742,2.1446,1.9592,565.67,2073.55,,
2009-6-5,3743,2.1446,1.9489,566.12,2072.0,,
2009-6-8,3744,2.1446,1.9526,565.77,2063.1,,
2009-6-9,3745,2.1446,1.9696,568.71,2091.1,,
2009-6-10,3746,2.1446,1.9377,566.25,2060.18,,
2009-6-11,3747,2.1446,,565.62,2042.19,,
2009-6-12,3748,2.1446,1.9466,564.24,2026.17,,
2009-6-15,3749,2.1446,1.9293,562.09,2015.4,,
2009-6-16,3750,2.1446,1.945,565.21,2015.4,,
2009-6-17,3751,2.1446,1.9453,553.14,2014.91,,
2009-6-18,3752,2.1446,1.9776,549.99,2071.29,,
2009-6-19,3753,2.1446,1.9701,539.81,,,
2009-6-22,3754,2.1446,1.9584,536.43,2108.2,,
2009-6-23,3755,2.1446,2.0066,534.42,2108.2,,
2009-6-24,3756,2.1446,2.0011,533.8,2165.0,,
2009-6-25,3757,2.1446,1.9716,532.69,2158.72,,
2009-6-26,3758,2.1446,1.9554,531.93,2188.5,,
2009-6-29,3759,2.1446,1.9388,,,,
2009-6-30,3760,2.1446,1.9479,529.07,2158.67,,
2009-7-1,3761,2.1446,1.9508,531.76,2145.21,,
2009-7-2,3762,2.1446,1.9334,534.99,2111.71,,
2009-7-3,3763,2.1446,,543.59,2096.23,,
2009-7-6,3764,2.1446,1.9461,541.37,2086.36,,
2009-7-7,3765,2.1446,1.9703,540.35,2109.08,,
2009-7-8,3766,2.1446,1.9633,540.42,2090.35,,
2009-7-9,3767,2.1446,1.9974,546.05,2108.2,,
2009-7-10,3768,2.1446,1.9913,547.65,2105.36,,
2009-7-13,3769,2.1446,2.0139,551.7,2116.99,,
2009-7-14,3770,2.1446,1.9887,548.68,2085.74,,
2009-7-15,3771,2.1446,1.9696,548.35,2054.19,,
2009-7-16,3772,2.1446,,,2018.93,,
2009-7-17,3773,2.1446,,541.3,2025.71,,
2009-7-20,3774,2.1446,1.9282,532.17,2006.82,,
2009-7-21,3775,2.1446,,531.33,2006.82,,
2009-7-22,3776,2.1446,1.9035,532.59,1986.35,,
2009-7-23,3777,2.1446,1.9021,533.61,1975.05,,
2009-7-24,3778,2.1446,1.8914,534.12,1953.12,,
2009-7-27,3779,2.1446,1.8952,538.22,1970.11,,
2009-7-28,3780,2.1446,1.8829,540.85,1982.43,,
2009-7-29,3781,2.1446,1.8811,544.72,2013.82,,
2009-7-30,3782,2.1446,1.8974,543.53,,,
2009-7-31,3783,2.1446,1.8803,541.9,2043.37,,
2009-8-3,3784,2.1446,1.8718,541.3,2040.95,,
2009-8-4,3785,2.1446,1.8361,538.22,2008.96,,
2009-8-5,3786,2.1446,1.8264,539.4,,,
2009-8-6,3787,2.1446,1.8173,540.99,1987.84,,
2009-8-7,3788,2.1446,1.834,541.71,1997.01,,
2009-8-10,3789,2.1446,1.8224,542.98,1997.01,,
2009-8-11,3790,2.1446,1.8404,546.37,2022.56,,
2009-8-12,3791,2.1446,1.8449,549.79,2050.45,,
2009-8-13,3792,2.1446,1.8378,546.53,2026.45,,
2009-8-14,3793,2.1446,1.8317,545.36,1999.98,,
2009-8-17,3794,2.1446,1.8377,552.21,2016.09,,
2009-8-18,3795,2.1446,1.8674,558.71,2016.09,,
2009-8-19,3796,2.1446,1.8566,556.31,2037.1,,
2009-8-20,3797,2.1446,1.8425,552.65,2041.91,,
2009-8-21,3798,2.1446,1.8426,548.06,2012.67,,
2009-8-24,3799,2.1446,1.8289,543.5,,,
2009-8-25,3800,2.1446,1.8331,546.53,1997.44,,
2009-8-26,3801,2.1446,1.8411,546.19,2007.2,,
2009-8-27,3802,2.1446,1.8662,548.57,2044.79,,
2009-8-28,3803,2.1446,1.8661,548.55,,,
2009-8-31,3804,2.1446,1.8732,550.64,2035.0,,
2009-9-1,3805,2.1446,,553.35,2057.81,,
2009-9-2,3806,2.1446,1.8821,555.29,2068.96,,
2009-9-3,3807,2.1446,1.903,557.74,2065.73,,
2009-9-4,3808,2.1446,1.8694,555.87,2029.75,,
2009-9-7,3809,2.1446,,552.42,2018.72,,
2009-9-8,3810,2.1446,1.8493,550.96,2018.72,,
2009-9-9,3811,2.1446,1.8246,551.87,1994.44,,
2009-9-10,3812,2.1446,1.8331,551.64,1998.17,,
2009-9-11,3813,2.1446,1.8253,554.03,,,
2009-9-14,3814,2.1446,1.8171,550.57,1985.38,,
2009-9-15,3815,2.1446,1.8189,551.88,1998.99,,
2009-9-16,3816,2.1446,1.8079,551.37,1986.86,,
2009-9-17,3817,2.1446,1.7976,545.72,1960.76,,
2009-9-18,3818,2.1446,1.8086,,1962.6,,
2009-9-21,3819,2.1446,1.8041,545.96,,,
2009-9-22,3820,2.1446,1.8164,544.5,1950.77,,
2009-9-23,3821,2.1446,1.8053,540.48,1914.47,,
2009-9-24,3822,2.1446,1.7908,539.71,1911.66,,
2009-9-25,3823,2.1446,1.7909,540.96,1922.5,,
2009-9-28,3824,2.1446,1.8009,544.66,1926.59,,
2009-9-29,3825,2.1446,1.7902,545.44,1921.64,,
2009-9-30,3826,2.1446,1.792,546.07,1922.0,,
2009-10-1,3827,2.1446,1.7773,550.36,1925.49,,
2009-10-2,3828,2.1446,1.7786,553.3,1918.87,,
2009-10-5,3829,2.1446,,557.41,1919.75,,
2009-10-6,3830,2.1446,,556.11,1925.57,,
2009-10-7,3831,2.1446,,554.02,1906.59,,
2009-10-8,3832,2.1446,1.7587,553.57,1897.31,,
2009-10-9,3833,2.1446,1.7404,550.55,1870.96,,
2009-10-12,3834,2.1446,,,1857.21,,
2009-10-13,3835,2.1446,1.781,554.44,1857.21,,
2009-10-14,3836,2.1446,,554.66,1825.68,,
2009-10-15,3837,2.1446,1.7091,552.48,1830.38,,
2009-10-16,3838,2.1446,1.7029,549.21,1838.26,,
2009-10-19,3839,2.1446,1.7127,547.61,1843.81,,
2009-10-20,3840,2.1446,1.7122,546.25,1858.4,,
2009-10-21,3841,2.1446,1.7442,542.63,1913.98,,
2009-10-22,3842,2.1446,1.7432,542.56,1910.04,,
2009-10-23,3843,2.1446,1.7296,536.75,1914.89,,
2009-10-26,3844,2.1446,1.7105,531.95,1924.35,,
2009-10-27,3845,2.1446,1.7149,532.89,1932.81,,
2009-10-28,3846,2.1446,1.7334,532.85,1977.26,,
2009-10-29,3847,2.1446,1.7439,531.15,2006.18,,
2009-10-30,3848,2.1446,1.7428,531.74,,,
2009-11-2,3849,2.1446,,531.83,1993.8,,
2009-11-3,3850,2.1446,1.7432,528.89,1993.8,,
2009-11-4,3851,2.1446,1.758,531.49,2008.72,,
2009-11-5,3852,2.1446,1.7263,527.84,1963.7,,
2009-11-6,3853,2.1446,,524.07,1958.24,,
2009-11-9,3854,2.1446,1.7171,521.77,1981.61,,
2009-11-10,3855,2.1446,1.7016,515.67,1968.45,,
2009-11-11,3856,2.1446,1.7088,509.53,1969.52,,
2009-11-12,3857,2.1446,1.7104,506.01,1969.52,,
2009-11-13,3858,2.1446,1.7242,508.19,1976.89,,
2009-11-16,3859,2.1446,1.7282,504.09,,,
2009-11-17,3860,2.1446,1.7119,497.65,1971.27,,
2009-11-18,3861,2.1446,1.7145,494.09,1966.22,,
2009-11-19,3862,2.1446,1.7095,491.09,1953.45,,
2009-11-20,3863,2.1446,1.7279,498.2,1962.33,,
2009-11-23,3864,2.1446,1.7348,503.58,1974.47,,
2009-11-24,3865,2.1446,1.7237,494.51,1964.92,,
2009-11-25,3866,2.1446,1.7274,493.26,,,
2009-11-26,3867,2.1446,,492.33,1974.14,,
2009-11-27,3868,2.1446,,493.48,1974.14,,
2009-11-30,3869,2.1446,1.7435,495.84,1997.47,,
2009-12-1,3870,2.1446,1.7497,494.82,1998.45,,
2009-12-2,3871,2.1446,1.7285,495.78,1990.29,,
2009-12-3,3872,2.1446,1.7193,499.46,1990.8,,
2009-12-4,3873,2.1446,1.7088,502.64,1989.94,,
2009-12-7,3874,2.1446,1.7123,501.79,2003.94,,
2009-12-8,3875,2.1446,1.7294,,2009.45,,
2009-12-9,3876,2.1446,1.7474,502.91,2009.45,,
2009-12-10,3877,2.1446,1.7603,503.55,2016.73,,
2009-12-11,3878,2.1446,1.7619,495.89,2016.17,,
2009-12-14,3879,2.1446,1.7513,495.51,2000.54,,
2009-12-15,3880,2.1446,1.7475,497.11,1992.1,,
2009-12-16,3881,2.1446,1.7549,498.77,2001.86,,
2009-12-17,3882,2.1446,1.751,498.43,2005.09,,
2009-12-18,3883,2.1446,1.7815,500.56,2015.74,,
2009-12-21,3884,2.1446,,502.59,2025.85,,
2009-12-22,3885,2.1446,1.7779,503.93,2030.17,,
2009-12-23,3886,2.1446,1.7817,507.19,2054.1,,
2009-12-24,3887,2.1446,,508.75,2045.07,,
2009-12-28,3888,2.1446,1.7519,506.62,2043.41,,
2009-12-29,3889,2.1446,1.739,506.27,2037.92,,
2009-12-30,3890,2.1446,1.7413,506.43,2046.2,,
2009-12-31,3891,2.1446,1.7404,,2044.23,,
2010-1-4,3892,2.1446,1.7404,507.1,2044.23,,
2010-1-5,3893,2.1446,1.7232,505.7,2021.21,,
2010-1-6,3894,2.1446,1.7219,504.22,1992.78,,
2010-1-7,3895,2.1446,1.7329,497.93,1971.32,,
2010-1-8,3896,2.1446,1.7405,494.54,1969.08,,
2010-1-11,3897,2.5935,1.735,492.37,1968.24,,
2010-1-12,3898,2.5935,1.7315,489.47,1968.24,,
2010-1-13,3899,2.5935,1.7431,491.16,1959.43,,
2010-1-14,3900,2.5935,1.7434,490.01,1965.81,,
2010-1-15,3901,2.5935,1.764,493.0,1974.13,,
2010-1-18,3902,2.5935,1.7703,492.9,1967.4,,
2010-1-19,3903,2.5935,1.7713,490.89,1967.4,,
2010-1-20,3904,2.5935,1.7739,492.21,1957.82,,
2010-1-21,3905,2.5935,1.7846,495.2,1964.18,,
2010-1-22,3906,2.5935,1.7895,498.75,1967.08,,
2010-1-25,3907,2.5935,1.8179,506.36,1981.96,,
2010-1-26,3908,2.5935,1.8186,506.88,1961.97,,
2010-1-27,3909,2.5935,1.8359,512.12,1972.22,,
2010-1-28,3910,2.5935,1.8505,520.69,1988.05,,
2010-1-29,3911,2.5935,1.8552,531.75,1991.21,,
2010-2-1,3912,2.5935,1.874,523.1,1982.29,,
2010-2-2,3913,2.5935,1.8765,528.48,1972.6,,
2010-2-3,3914,,1.8355,528.58,1959.93,,
2010-2-4,3915,2.5935,1.8329,535.51,1966.02,,
2010-2-5,3916,2.5935,1.8707,546.18,1984.16,,
2010-2-8,3917,2.5935,1.8745,543.35,1997.13,,
2010-2-9,3918,2.5935,1.8722,541.39,2003.76,,
2010-2-10,3919,2.5935,1.8542,541.23,1981.4,,
2010-2-11,3920,2.1446,1.8475,535.63,1965.03,,
2010-2-12,3921,2.1446,1.8508,533.55,1943.6,,
2010-2-15,3922,2.5935,1.8662,529.6,1936.9,,
2010-2-16,3923,2.5935,1.8662,525.48,1936.9,,
2010-2-17,3924,2.5935,1.8662,527.58,1925.79,,
2010-2-18,3925,2.5935,1.8305,527.81,1928.79,,
2010-2-19,3926,2.5935,1.8258,532.39,1930.94,,
2010-2-22,3927,2.5935,1.8108,533.21,1928.86,,
2010-2-23,3928,2.5935,1.8038,529.19,1914.87,,
2010-2-24,3929,2.5935,1.8178,528.52,1924.75,,
2010-2-25,3930,2.5935,1.8195,530.67,1932.15,,
2010-2-26,3931,2.5935,1.8356,529.69,1941.98,,
2010-3-1,3932,2.5935,1.8102,527.84,1932.32,,
2010-3-2,3933,2.5935,1.7992,524.94,1913.86,,
2010-3-3,3934,2.5935,1.7843,521.49,1895.86,,
2010-3-4,3935,2.5935,1.7838,515.81,1916.41,,
2010-3-5,3936,2.5935,1.788,515.04,1928.33,,
2010-3-8,3937,2.5935,1.7816,511.23,1902.31,,
2010-3-9,3938,2.5935,1.7818,508.66,1894.44,,
2010-3-10,3939,2.5935,1.7891,512.79,1894.3,,
2010-3-11,3940,2.5935,1.7708,515.17,1888.05,,
2010-3-12,3941,2.5935,1.7685,520.81,1894.79,,
2010-3-15,3942,2.5935,1.7629,516.33,1892.99,,
2010-3-16,3943,2.5935,1.7636,516.45,1899.75,,
2010-3-17,3944,2.5935,1.7658,521.87,1896.15,,
2010-3-18,3945,2.5935,1.7632,526.89,,,
2010-3-19,3946,2.5935,1.784,525.95,,,
2010-3-22,3947,2.5935,1.7946,527.78,1907.06,,
2010-3-23,3948,2.5935,1.8022,533.24,1907.06,,
2010-3-24,3949,2.5935,1.7805,533.87,1907.06,,
2010-3-25,3950,2.5935,1.7896,532.69,1923.41,,
2010-3-26,3951,2.5935,1.8,532.33,1922.91,,
2010-3-29,3952,2.5935,1.8223,533.06,1933.4,,
2010-3-30,3953,2.5935,1.8056,532.21,1934.21,,
2010-3-31,3954,2.5935,1.7944,526.29,1928.59,,
2010-4-1,3955,2.5935,1.7802,524.46,1921.88,,
2010-4-2,3956,2.5935,1.7693,,1921.88,,
2010-4-5,3957,2.5935,1.7693,521.95,1921.88,,
2010-4-6,3958,2.5935,1.7565,519.51,1911.78,,
2010-4-7,3959,2.5935,1.7597,519.99,1911.07,,
2010-4-8,3960,2.5935,1.7654,517.46,,,
2010-4-9,3961,2.5935,1.7798,517.07,1931.91,,
2010-4-12,3962,2.5935,1.7722,514.91,1921.32,,
2010-4-13,3963,2.1446,1.7605,515.1,1926.16,,
2010-4-14,3964,2.5935,1.7576,515.35,1936.22,,
2010-4-15,3965,2.5935,1.7438,516.34,1938.24,,
2010-4-16,3966,2.5935,1.7475,521.01,1943.83,,
2010-4-19,3967,2.5935,1.755,522.82,1942.21,,
2010-4-20,3968,2.5935,1.758,525.13,1951.04,,
2010-4-21,3969,2.5935,1.7489,527.38,1947.69,,
2010-4-22,3970,2.5935,1.7489,523.94,1948.47,,
2010-4-23,3971,2.5935,1.7618,521.42,1955.84,,
2010-4-26,3972,2.5935,1.7616,521.25,,,
2010-4-27,3973,2.5935,1.7438,519.52,1943.41,,
2010-4-28,3974,2.5935,1.7584,522.65,1961.82,,
2010-4-29,3975,2.5935,1.755,524.86,,,
2010-4-30,3976,2.5935,1.7298,520.99,1969.75,,
2010-5-3,3977,2.5935,1.7298,517.23,1950.44,,
2010-5-4,3978,2.5935,1.7307,518.44,1973.42,,
2010-5-5,3979,2.5935,1.7549,522.73,1988.47,,
2010-5-6,3980,2.5935,1.7854,527.6,2003.37,,
2010-5-7,3981,2.5935,1.8345,527.59,2010.13,,
2010-5-10,3982,2.5935,1.8335,532.99,2029.54,,19.212
2010-5-11,3983,2.5935,1.7825,527.94,1988.32,,
2010-5-12,3984,2.5935,1.7835,529.96,1980.5,,
2010-5-13,3985,2.5935,1.7715,529.35,1966.36,,
2010-5-14,3986,2.5935,1.7729,532.23,1959.62,,
2010-5-17,3987,2.5935,1.7959,534.33,1968.1,,
2010-5-18,3988,2.5935,1.8037,538.6,1968.1,2.841,19.203
2010-5-19,3989,2.5935,1.7913,542.68,1976.46,,
2010-5-20,3990,,,549.17,1997.09,,
2010-5-21,3991,,,,2017.68,,
2010-5-24,3992,2.5935,1.8702,548.18,1998.42,,
2010-5-25,3993,2.5935,1.8514,539.93,1975.01,,
2010-5-26,3994,2.5935,1.8803,544.59,1989.51,2.845,19.267
2010-5-27,3995,2.5935,1.8453,539.35,1976.4,,
2010-5-28,3996,2.5935,1.832,532.01,1966.8,,
2010-6-1,3997,2.5935,1.8159,530.62,1971.55,,19.173
2010-6-2,3998,2.5935,1.8247,533.1,1971.45,,19.244
2010-6-3,3999,2.5935,1.8354,534.72,1963.36,2.8455,19.27
2010-6-4,4000,2.5935,1.8354,535.25,1961.47,,
2010-6-7,4001,,1.8393,540.98,,,19.704
2010-6-8,4002,2.5935,1.8626,545.32,1965.83,2.847,
2010-6-9,4003,2.5935,1.865,548.16,1960.5,2.844,20.05
2010-6-10,4004,2.5935,1.8415,542.45,1943.41,2.845,20.06
2010-6-11,4005,2.5935,1.8177,537.81,1928.83,2.844,20.774
2010-6-14,4006,2.5935,1.8117,537.57,1925.35,2.842,20.554
2010-6-15,4007,2.5935,1.8022,535.01,1925.35,2.839,20.792
2010-6-16,4008,2.5935,1.7963,536.15,,2.836,21.083
2010-6-17,4009,2.5935,1.7885,530.42,1912.29,2.835,20.981
2010-6-18,4010,2.5935,1.7809,530.36,1902.78,2.83,20.844
2010-6-21,4011,2.5935,1.7753,532.74,1906.61,2.826,20.9
2010-6-22,4012,2.5935,1.7655,530.32,1889.51,,20.926
2010-6-23,4013,2.5935,1.7672,532.85,1886.05,2.828,20.95
2010-6-24,4014,2.5935,1.79,535.56,1895.75,2.827,21.0
2010-6-25,4015,2.5935,1.7899,539.68,1896.87,2.826,20.907
2010-6-28,4016,2.5935,1.7773,,1900.36,,20.976
2010-6-29,4017,2.5935,1.7818,537.87,1901.65,,21.052
2010-6-30,4018,2.5935,1.8068,543.09,1916.46,2.825,21.119
2010-7-1,4019,2.5935,1.8007,547.19,1913.15,,
2010-7-2,4020,2.5935,1.7998,545.31,1897.33,,
2010-7-6,4021,,,,,,
2010-7-7,4022,2.5935,1.7747,537.5,1884.31,,21.285
2010-7-8,4023,2.5935,1.7657,535.88,1882.47,2.823,
2010-7-9,4024,2.5935,1.7711,536.79,1901.38,2.823,
2010-7-12,4025,2.5935,1.7644,536.31,,,
2010-7-13,4026,2.5935,1.7564,538.31,1877.66,2.823,21.058
2010-7-14,4027,2.5935,1.7636,539.02,1877.2,2.82,20.923
2010-7-15,4028,2.5935,1.7517,535.4,1871.19,2.814,20.894
2010-7-16,4029,2.5935,1.7649,534.98,1873.87,2.819,20.985
2010-7-19,4030,2.5935,1.7682,531.51,1871.96,2.822,21.092
2010-7-20,4031,2.5935,1.7784,531.51,1878.77,2.822,21.239
2010-7-21,4032,2.5935,1.7846,532.23,1872.92,2.823,21.25
2010-7-22,4033,2.593,1.7792,530.27,1872.92,2.826,21.122
2010-7-23,4034,2.5935,1.7758,524.62,1867.07,2.822,20.977
2010-7-26,4035,2.5935,1.7621,518.36,1864.04,,
2010-7-27,4036,2.5935,1.7609,520.09,1867.47,2.822,21.051
2010-7-28,4037,2.5935,1.7661,519.75,1859.5,2.822,21.083
2010-7-29,4038,2.5935,1.765,519.19,1852.83,,20.977
2010-7-30,4039,2.5935,1.7642,522.72,1846.23,,20.904
2010-8-2,4040,2.5935,1.7564,522.75,1842.79,2.817,20.802
2010-8-3,4041,2.5935,1.7481,517.16,1832.45,2.811,20.8
2010-8-4,4042,2.5935,1.7586,517.67,1834.58,2.802,20.681
2010-8-5,4043,2.5935,1.7555,516.43,1824.52,2.801,20.749
2010-8-6,4044,2.5935,1.7527,515.66,1818.5,2.801,20.771
2010-8-9,4045,2.5935,1.7558,514.72,1815.46,2.8,20.888
2010-8-10,4046,2.5935,1.7529,512.2,1803.93,2.804,20.813
2010-8-11,4047,2.5935,1.7568,513.44,1810.12,2.806,20.841
2010-8-12,4048,2.5935,1.7655,513.27,1807.55,2.804,20.922
2010-8-13,4049,2.5935,1.7723,509.61,1812.2,2.805,20.963
2010-8-16,4050,2.5935,1.7708,509.97,,2.802,20.9
2010-8-17,4051,2.5935,1.7631,506.28,,,
2010-8-18,4052,2.5935,,502.84,1810.75,,
2010-8-19,4053,2.5935,1.7505,499.98,1808.14,,
2010-8-20,4054,2.5935,1.7576,504.75,1819.13,,
2010-8-23,4055,2.5935,1.7589,507.8,1820.93,2.799,20.9
2010-8-24,4056,2.5935,1.7579,503.55,1806.93,2.798,20.85
2010-8-25,4057,2.5935,1.7719,506.33,1818.86,2.798,
2010-8-26,4058,2.5935,1.766,507.38,1820.29,2.795,20.858
2010-8-27,4059,2.5935,1.7588,503.34,1811.46,,
2010-8-30,4060,2.5935,1.7536,500.74,1817.68,2.798,20.85
2010-8-31,4061,2.5935,1.7583,499.26,1823.74,2.796,20.797
2010-9-1,4062,2.5935,1.7552,503.1,1826.31,2.794,20.748
2010-9-2,4063,2.5935,1.7433,498.15,1815.09,2.796,20.773
2010-9-3,4064,2.5935,1.7359,496.68,1810.65,,
2010-9-7,4065,2.5935,1.7251,496.87,1807.73,2.794,20.784
2010-9-8,4066,2.5935,1.7251,497.89,1808.65,2.794,20.776
2010-9-9,4067,2.5935,1.7223,497.54,,,
2010-9-10,4068,2.5935,1.723,495.28,1802.54,2.789,20.7
2010-9-13,4069,2.5935,1.7178,495.95,1801.04,2.787,20.65
2010-9-14,4070,2.5935,1.7166,494.83,1793.28,2.788,20.6
2010-9-15,4071,2.5935,1.7068,493.66,1788.05,2.788,20.6
2010-9-16,4072,2.5935,1.7161,494.51,1806.78,2.788,20.509
2010-9-17,4073,2.5935,1.7176,,,2.789,20.529
2010-9-20,4074,2.5935,1.7158,,1806.76,2.791,20.56
2010-9-21,4075,2.5935,1.7208,496.37,1798.73,2.792,20.515
2010-9-22,4076,2.5935,1.7247,497.58,1805.31,2.79,20.421
2010-9-23,4077,2.5935,1.7176,493.87,1803.71,2.789,20.339
2010-9-24,4078,2.5935,1.7186,489.87,1810.72,2.787,20.245
2010-9-27,4079,2.5935,1.7112,485.96,1809.46,2.788,20.299
2010-9-28,4080,2.5935,1.7092,485.24,1802.15,2.788,20.299
2010-9-29,4081,2.5935,1.7093,484.86,1804.06,2.787,20.3
2010-9-30,4082,2.5935,1.7045,485.23,1799.89,2.787,20.296
2010-10-1,4083,2.5935,1.6934,483.65,1801.01,2.788,20.295
2010-10-4,4084,2.5935,1.6804,480.79,1795.93,2.789,20.3
2010-10-5,4085,2.5935,1.6874,485.49,1802.09,2.787,20.3
2010-10-6,4086,2.5935,1.68,483.77,1802.43,2.789,20.25
2010-10-7,4087,2.5935,1.675,481.84,1796.29,2.788,
2010-10-8,4088,2.5935,1.6769,482.27,1786.2,,
2010-10-12,4089,2.5935,1.664,483.2,1786.37,2.786,20.15
2010-10-13,4090,2.5935,1.664,479.09,1786.77,2.786,20.009
2010-10-14,4091,2.5935,1.6546,475.93,1791.56,2.788,20.235
2010-10-15,4092,2.5935,1.6588,477.96,1801.2,2.792,20.419
2010-10-18,4093,2.5935,1.6596,478.14,1807.88,2.791,20.35
2010-10-19,4094,2.5935,1.6678,481.43,1807.88,2.793,20.255
2010-10-20,4095,2.5935,1.686,485.71,,2.792,20.225
2010-10-21,4096,2.5935,1.6727,485.87,1812.6,2.792,20.2
2010-10-22,4097,2.5935,1.6889,485.99,,2.795,20.228
2010-10-25,4098,2.5935,1.6989,486.98,1823.05,2.792,20.2
2010-10-26,4099,2.5935,1.7018,485.51,1830.96,2.793,20.15
2010-10-27,4100,2.5935,,491.01,1838.45,2.797,20.1
2010-10-28,4101,2.5935,,494.44,1846.41,2.798,20.05
2010-10-29,4102,2.5935,,491.76,1839.9,,
2010-11-1,4103,2.5935,,,,,
2010-11-2,4104,2.5935,,488.72,,2.794,19.984
2010-11-3,4105,2.5935,,486.92,1845.51,2.793,20.0
2010-11-4,4106,2.5935,1.6929,488.04,1840.51,2.792,
2010-11-5,4107,2.5935,1.6811,481.04,1821.05,,19.9
2010-11-8,4108,2.5935,1.6793,,1817.7,2.795,19.927
2010-11-9,4109,,1.6962,480.22,1828.28,2.797,19.842
2010-11-10,4110,2.5935,1.6962,477.05,1836.27,2.8,19.873
2010-11-11,4111,2.5935,1.7062,480.17,,,
2010-11-12,4112,2.5935,1.717,480.03,1858.01,2.801,19.8
2010-11-15,4113,2.5935,1.719,480.64,,2.805,19.849
2010-11-16,4114,2.5935,1.719,483.13,1861.74,2.808,19.879
2010-11-17,4115,2.5935,1.7287,483.92,1880.98,2.81,19.996
2010-11-18,4116,2.5935,1.729,485.41,1875.78,2.805,20.08
2010-11-19,4117,2.5935,1.7135,480.99,1865.82,2.805,20.15
2010-11-22,4118,2.5935,1.7181,480.53,1875.39,2.809,20.128
2010-11-23,4119,2.5935,1.7227,479.19,1882.0,2.812,20.05
2010-11-24,4120,2.5935,1.7328,481.38,1892.84,,
2010-11-29,4121,,,,,,
2010-11-30,4122,2.5935,1.729,482.78,1906.69,2.825,20.0
2010-12-1,4123,2.5935,1.7153,487.87,1932.63,2.827,19.924
